payment_id,voucher_number,payee,amount,payment_date,reference,status
PAY-2024-000200,PV-2024-1199,PFI Partner Escrow Account,6140000.0,2024-08-15 08:03:00,ZDF-DISB-2024-00200,Posted
PAY-2024-000201,PV-2024-1200,PFI Partner Escrow Account,2000000.0,2024-09-03 22:31:00,ZDF-DISB-2024-00201,Posted
PAY-2024-000202,PV-2024-1201,PFI Partner Escrow Account,5080000.0,2024-08-26 21:18:00,ZDF-DISB-2024-00202,Posted
PAY-2024-000203,PV-2024-1202,PFI Partner Escrow Account,6990000.0,2024-08-07 00:25:00,ZDF-DISB-2024-00203,Posted
PAY-2024-000204,PV-2024-1203,PFI Partner Escrow Account,4730000.0,2024-08-21 00:49:00,ZDF-DISB-2024-00204,Posted
PAY-2024-000205,PV-2024-1204,PFI Partner Escrow Account,6780000.0,2024-08-12 21:31:00,ZDF-DISB-2024-00205,Posted
PAY-2024-000206,PV-2024-1205,PFI Partner Escrow Account,5450000.0,2024-08-31 18:14:00,ZDF-DISB-2024-00206,Posted
PAY-2024-000207,PV-2024-1206,PFI Partner Escrow Account,1770000.0,2024-08-18 08:02:00,ZDF-DISB-2024-00207,Posted
PAY-2024-000208,PV-2024-1207,PFI Partner Escrow Account,5960000.0,2024-09-10 23:36:00,ZDF-DISB-2024-00208,Posted
PAY-2024-000209,PV-2024-1208,PFI Partner Escrow Account,1080000.0,2024-08-22 12:25:00,ZDF-DISB-2024-00209,Posted
PAY-2024-000210,PV-2024-1209,PFI Partner Escrow Account,490000.0,2024-08-21 15:58:00,ZDF-DISB-2024-00210,Posted
PAY-2024-000211,PV-2024-1210,PFI Partner Escrow Account,5710000.0,2024-08-24 11:37:00,ZDF-DISB-2024-00211,Posted
PAY-2024-000212,PV-2024-1211,PFI Partner Escrow Account,3860000.0,2024-09-05 04:47:00,ZDF-DISB-2024-00212,Posted
PAY-2024-000213,PV-2024-1212,PFI Partner Escrow Account,3960000.0,2024-08-16 08:40:00,ZDF-DISB-2024-00213,Posted
PAY-2024-000214,PV-2024-1213,PFI Partner Escrow Account,1980000.0,2024-09-04 12:22:00,ZDF-DISB-2024-00214,Posted
PAY-2024-000215,PV-2024-1214,PFI Partner Escrow Account,520000.0,2024-08-13 00:12:00,ZDF-DISB-2024-00215,Posted
PAY-2024-000216,PV-2024-1215,PFI Partner Escrow Account,3660000.0,2024-09-10 00:31:00,ZDF-DISB-2024-00216,Posted
PAY-2024-000217,PV-2024-1216,PFI Partner Escrow Account,4700000.0,2024-08-26 13:20:00,ZDF-DISB-2024-00217,Posted
PAY-2024-000218,PV-2024-1217,PFI Partner Escrow Account,3900000.0,2024-08-09 16:29:00,ZDF-DISB-2024-00218,Posted
PAY-2024-000219,PV-2024-1218,PFI Partner Escrow Account,750000.0,2024-09-04 20:04:00,ZDF-DISB-2024-00219,Posted
PAY-2024-000220,PV-2024-1219,PFI Partner Escrow Account,1220000.0,2024-08-31 17:29:00,ZDF-DISB-2024-00220,Posted
PAY-2024-000221,PV-2024-1220,PFI Partner Escrow Account,4100000.0,2024-08-21 10:30:00,ZDF-DISB-2024-00221,Posted
PAY-2024-000222,PV-2024-1221,PFI Partner Escrow Account,4730000.0,2024-08-28 09:11:00,ZDF-DISB-2024-00222,Posted
PAY-2024-000223,PV-2024-1222,PFI Partner Escrow Account,350000.0,2024-08-28 06:39:00,ZDF-DISB-2024-00223,Posted
PAY-2024-000224,PV-2024-1223,PFI Partner Escrow Account,4170000.0,2024-08-19 21:49:00,ZDF-DISB-2024-00224,Posted
PAY-2024-000225,PV-2024-1224,PFI Partner Escrow Account,2840000.0,2024-08-15 09:06:00,ZDF-DISB-2024-00225,Posted
PAY-2024-000226,PV-2024-1225,PFI Partner Escrow Account,2340000.0,2024-08-30 20:58:00,ZDF-DISB-2024-00226,Posted
PAY-2024-000227,PV-2024-1226,PFI Partner Escrow Account,7380000.0,2024-08-28 14:09:00,ZDF-DISB-2024-00227,Posted
PAY-2024-000228,PV-2024-1227,PFI Partner Escrow Account,7030000.0,2024-09-04 15:05:00,ZDF-DISB-2024-00228,Posted
PAY-2024-000229,PV-2024-1228,PFI Partner Escrow Account,4090000.0,2024-09-11 19:42:00,ZDF-DISB-2024-00229,Posted
PAY-2024-000230,PV-2024-1229,PFI Partner Escrow Account,3060000.0,2024-08-26 02:01:00,ZDF-DISB-2024-00230,Posted
PAY-2024-000231,PV-2024-1230,PFI Partner Escrow Account,4940000.0,2024-08-17 07:12:00,ZDF-DISB-2024-00231,Posted
PAY-2024-000232,PV-2024-1231,PFI Partner Escrow Account,5750000.0,2024-08-11 04:21:00,ZDF-DISB-2024-00232,Posted
PAY-2024-000233,PV-2024-1232,PFI Partner Escrow Account,1890000.0,2024-08-11 06:11:00,ZDF-DISB-2024-00233,Posted
PAY-2024-000234,PV-2024-1233,PFI Partner Escrow Account,5240000.0,2024-08-28 08:43:00,ZDF-DISB-2024-00234,Posted
PAY-2024-000235,PV-2024-1234,PFI Partner Escrow Account,3410000.0,2024-09-02 17:50:00,ZDF-DISB-2024-00235,Posted
PAY-2024-000236,PV-2024-1235,PFI Partner Escrow Account,3680000.0,2024-08-23 09:57:00,ZDF-DISB-2024-00236,Posted
PAY-2024-000237,PV-2024-1236,PFI Partner Escrow Account,4040000.0,2024-08-29 23:49:00,ZDF-DISB-2024-00237,Posted
PAY-2024-000238,PV-2024-1237,PFI Partner Escrow Account,5390000.0,2024-08-11 20:51:00,ZDF-DISB-2024-00238,Posted
PAY-2024-000239,PV-2024-1238,PFI Partner Escrow Account,6650000.0,2024-09-06 12:55:00,ZDF-DISB-2024-00239,Posted
PAY-2024-000240,PV-2024-1239,PFI Partner Escrow Account,3100000.0,2024-09-05 17:18:00,ZDF-DISB-2024-00240,Posted
PAY-2024-000241,PV-2024-1240,PFI Partner Escrow Account,6990000.0,2024-09-06 04:09:00,ZDF-DISB-2024-00241,Posted
PAY-2024-000242,PV-2024-1241,PFI Partner Escrow Account,5710000.0,2024-08-26 07:25:00,ZDF-DISB-2024-00242,Posted
PAY-2024-000243,PV-2024-1242,PFI Partner Escrow Account,1340000.0,2024-08-13 14:14:00,ZDF-DISB-2024-00243,Posted
PAY-2024-000244,PV-2024-1243,PFI Partner Escrow Account,5400000.0,2024-09-05 02:08:00,ZDF-DISB-2024-00244,Posted
PAY-2024-000245,PV-2024-1244,PFI Partner Escrow Account,4580000.0,2024-08-24 04:57:00,ZDF-DISB-2024-00245,Posted
PAY-2024-000246,PV-2024-1245,PFI Partner Escrow Account,740000.0,2024-09-09 02:35:00,ZDF-DISB-2024-00246,Posted
PAY-2024-000247,PV-2024-1246,PFI Partner Escrow Account,6030000.0,2024-08-31 08:15:00,ZDF-DISB-2024-00247,Posted
PAY-2024-000248,PV-2024-1247,PFI Partner Escrow Account,1570000.0,2024-08-25 16:50:00,ZDF-DISB-2024-00248,Posted
PAY-2024-000249,PV-2024-1248,PFI Partner Escrow Account,4180000.0,2024-09-04 14:38:00,ZDF-DISB-2024-00249,Posted
PAY-2024-000250,PV-2024-1249,PFI Partner Escrow Account,2890000.0,2024-08-26 21:45:00,ZDF-DISB-2024-00250,Posted
PAY-2024-000251,PV-2024-1250,PFI Partner Escrow Account,6100000.0,2024-08-29 21:15:00,ZDF-DISB-2024-00251,Posted
PAY-2024-000252,PV-2024-1251,PFI Partner Escrow Account,6210000.0,2024-09-01 22:04:00,ZDF-DISB-2024-00252,Posted
PAY-2024-000253,PV-2024-1252,PFI Partner Escrow Account,2800000.0,2024-08-26 00:24:00,ZDF-DISB-2024-00253,Posted
PAY-2024-000254,PV-2024-1253,PFI Partner Escrow Account,2790000.0,2024-08-23 11:47:00,ZDF-DISB-2024-00254,Posted
PAY-2024-000255,PV-2024-1254,PFI Partner Escrow Account,5230000.0,2024-08-15 01:42:00,ZDF-DISB-2024-00255,Posted
PAY-2024-000256,PV-2024-1255,PFI Partner Escrow Account,6690000.0,2024-08-16 04:22:00,ZDF-DISB-2024-00256,Posted
PAY-2024-000257,PV-2024-1256,PFI Partner Escrow Account,3630000.0,2024-08-31 19:40:00,ZDF-DISB-2024-00257,Posted
PAY-2024-000258,PV-2024-1257,PFI Partner Escrow Account,4280000.0,2024-08-11 06:12:00,ZDF-DISB-2024-00258,Posted
PAY-2024-000259,PV-2024-1258,PFI Partner Escrow Account,330000.0,2024-08-26 06:02:00,ZDF-DISB-2024-00259,Posted
PAY-2024-000260,PV-2024-1259,PFI Partner Escrow Account,4350000.0,2024-09-06 04:55:00,ZDF-DISB-2024-00260,Posted
PAY-2024-000261,PV-2024-1260,PFI Partner Escrow Account,590000.0,2024-09-08 09:27:00,ZDF-DISB-2024-00261,Posted
PAY-2024-000262,PV-2024-1261,PFI Partner Escrow Account,7460000.0,2024-08-17 01:44:00,ZDF-DISB-2024-00262,Posted
PAY-2024-000263,PV-2024-1262,PFI Partner Escrow Account,1260000.0,2024-09-04 17:46:00,ZDF-DISB-2024-00263,Posted
PAY-2024-000264,PV-2024-1263,PFI Partner Escrow Account,5530000.0,2024-09-04 11:34:00,ZDF-DISB-2024-00264,Posted
PAY-2024-000265,PV-2024-1264,PFI Partner Escrow Account,3290000.0,2024-08-25 23:18:00,ZDF-DISB-2024-00265,Posted
PAY-2024-000266,PV-2024-1265,PFI Partner Escrow Account,4090000.0,2024-08-19 03:28:00,ZDF-DISB-2024-00266,Posted
PAY-2024-000267,PV-2024-1266,PFI Partner Escrow Account,4910000.0,2024-08-28 09:17:00,ZDF-DISB-2024-00267,Posted
PAY-2024-000268,PV-2024-1267,PFI Partner Escrow Account,2590000.0,2024-08-15 21:49:00,ZDF-DISB-2024-00268,Posted
PAY-2024-000269,PV-2024-1268,PFI Partner Escrow Account,6030000.0,2024-09-01 07:38:00,ZDF-DISB-2024-00269,Posted
PAY-2024-000270,PV-2024-1269,PFI Partner Escrow Account,7070000.0,2024-08-30 03:36:00,ZDF-DISB-2024-00270,Posted
PAY-2024-000271,PV-2024-1270,PFI Partner Escrow Account,6310000.0,2024-08-24 13:24:00,ZDF-DISB-2024-00271,Posted
PAY-2024-000272,PV-2024-1271,PFI Partner Escrow Account,1270000.0,2024-08-18 08:58:00,ZDF-DISB-2024-00272,Posted
PAY-2024-000273,PV-2024-1272,PFI Partner Escrow Account,4380000.0,2024-09-09 22:28:00,ZDF-DISB-2024-00273,Posted
PAY-2024-000274,PV-2024-1273,PFI Partner Escrow Account,1110000.0,2024-09-05 05:45:00,ZDF-DISB-2024-00274,Posted
PAY-2024-000275,PV-2024-1274,PFI Partner Escrow Account,4120000.0,2024-09-08 22:54:00,ZDF-DISB-2024-00275,Posted
PAY-2024-000276,PV-2024-1275,PFI Partner Escrow Account,930000.0,2024-08-15 08:12:00,ZDF-DISB-2024-00276,Posted
PAY-2024-000277,PV-2024-1276,PFI Partner Escrow Account,1710000.0,2024-08-24 15:36:00,ZDF-DISB-2024-00277,Posted
PAY-2024-000278,PV-2024-1277,PFI Partner Escrow Account,530000.0,2024-09-02 15:04:00,ZDF-DISB-2024-00278,Posted
PAY-2024-000279,PV-2024-1278,PFI Partner Escrow Account,3260000.0,2024-08-22 11:52:00,ZDF-DISB-2024-00279,Posted
PAY-2024-000280,PV-2024-1279,PFI Partner Escrow Account,3330000.0,2024-09-07 06:22:00,ZDF-DISB-2024-00280,Posted
PAY-2024-000281,PV-2024-1280,PFI Partner Escrow Account,5510000.0,2024-08-13 22:27:00,ZDF-DISB-2024-00281,Posted
PAY-2024-000282,PV-2024-1281,PFI Partner Escrow Account,2700000.0,2024-08-17 05:10:00,ZDF-DISB-2024-00282,Posted
PAY-2024-000283,PV-2024-1282,PFI Partner Escrow Account,980000.0,2024-08-30 05:54:00,ZDF-DISB-2024-00283,Posted
PAY-2024-000284,PV-2024-1283,PFI Partner Escrow Account,5940000.0,2024-08-30 08:05:00,ZDF-DISB-2024-00284,Posted
PAY-2024-000285,PV-2024-1284,PFI Partner Escrow Account,4810000.0,2024-08-14 09:42:00,ZDF-DISB-2024-00285,Posted
PAY-2024-000286,PV-2024-1285,PFI Partner Escrow Account,2880000.0,2024-09-08 20:05:00,ZDF-DISB-2024-00286,Posted
PAY-2024-000287,PV-2024-1286,PFI Partner Escrow Account,1000000.0,2024-08-30 18:40:00,ZDF-DISB-2024-00287,Posted
PAY-2024-000288,PV-2024-1287,PFI Partner Escrow Account,1220000.0,2024-08-19 20:19:00,ZDF-DISB-2024-00288,Posted
PAY-2024-000289,PV-2024-1288,PFI Partner Escrow Account,6490000.0,2024-08-24 08:44:00,ZDF-DISB-2024-00289,Posted
PAY-2024-000290,PV-2024-1289,PFI Partner Escrow Account,6670000.0,2024-08-30 22:20:00,ZDF-DISB-2024-00290,Posted
PAY-2024-000291,PV-2024-1290,PFI Partner Escrow Account,4500000.0,2024-08-31 04:32:00,ZDF-DISB-2024-00291,Posted
PAY-2024-000292,PV-2024-1291,PFI Partner Escrow Account,4050000.0,2024-08-21 23:17:00,ZDF-DISB-2024-00292,Posted
PAY-2024-000293,PV-2024-1292,PFI Partner Escrow Account,1050000.0,2024-08-12 23:24:00,ZDF-DISB-2024-00293,Posted
PAY-2024-000294,PV-2024-1293,PFI Partner Escrow Account,2840000.0,2024-09-05 13:59:00,ZDF-DISB-2024-00294,Posted
PAY-2024-000295,PV-2024-1294,PFI Partner Escrow Account,7040000.0,2024-09-08 03:31:00,ZDF-DISB-2024-00295,Posted
PAY-2024-000296,PV-2024-1295,PFI Partner Escrow Account,2970000.0,2024-08-24 18:13:00,ZDF-DISB-2024-00296,Posted
PAY-2024-000297,PV-2024-1296,PFI Partner Escrow Account,5120000.0,2024-08-25 21:38:00,ZDF-DISB-2024-00297,Posted
PAY-2024-000298,PV-2024-1297,PFI Partner Escrow Account,5330000.0,2024-08-13 02:27:00,ZDF-DISB-2024-00298,Posted
PAY-2024-000299,PV-2024-1298,PFI Partner Escrow Account,6470000.0,2024-08-31 08:12:00,ZDF-DISB-2024-00299,Posted
PAY-2024-000300,PV-2024-1299,PFI Partner Escrow Account,3850000.0,2024-08-25 07:28:00,ZDF-DISB-2024-00300,Posted
PAY-2024-000301,PV-2024-1300,PFI Partner Escrow Account,1670000.0,2024-08-17 16:06:00,ZDF-DISB-2024-00301,Posted
PAY-2024-000302,PV-2024-1301,PFI Partner Escrow Account,1630000.0,2024-08-21 15:32:00,ZDF-DISB-2024-00302,Posted
PAY-2024-000303,PV-2024-1302,PFI Partner Escrow Account,2440000.0,2024-09-05 10:51:00,ZDF-DISB-2024-00303,Posted
PAY-2024-000304,PV-2024-1303,PFI Partner Escrow Account,5210000.0,2024-09-01 15:08:00,ZDF-DISB-2024-00304,Posted
PAY-2024-000305,PV-2024-1304,PFI Partner Escrow Account,1700000.0,2024-09-02 14:53:00,ZDF-DISB-2024-00305,Posted
PAY-2024-000306,PV-2024-1305,PFI Partner Escrow Account,5400000.0,2024-08-25 21:45:00,ZDF-DISB-2024-00306,Posted
PAY-2024-000307,PV-2024-1306,PFI Partner Escrow Account,2110000.0,2024-08-24 21:43:00,ZDF-DISB-2024-00307,Posted
PAY-2024-000308,PV-2024-1307,PFI Partner Escrow Account,2520000.0,2024-09-03 19:55:00,ZDF-DISB-2024-00308,Posted
PAY-2024-000309,PV-2024-1308,PFI Partner Escrow Account,4950000.0,2024-08-21 19:50:00,ZDF-DISB-2024-00309,Posted
PAY-2024-000310,PV-2024-1309,PFI Partner Escrow Account,6150000.0,2024-08-31 11:49:00,ZDF-DISB-2024-00310,Posted
PAY-2024-000311,PV-2024-1310,PFI Partner Escrow Account,6920000.0,2024-08-25 15:07:00,ZDF-DISB-2024-00311,Posted
PAY-2024-000312,PV-2024-1311,PFI Partner Escrow Account,4520000.0,2024-09-07 03:33:00,ZDF-DISB-2024-00312,Posted
PAY-2024-000313,PV-2024-1312,PFI Partner Escrow Account,3900000.0,2024-08-30 09:20:00,ZDF-DISB-2024-00313,Posted
PAY-2024-000314,PV-2024-1313,PFI Partner Escrow Account,3150000.0,2024-08-29 01:43:00,ZDF-DISB-2024-00314,Posted
PAY-2024-000315,PV-2024-1314,PFI Partner Escrow Account,2980000.0,2024-08-17 08:17:00,ZDF-DISB-2024-00315,Posted
PAY-2024-000316,PV-2024-1315,PFI Partner Escrow Account,1140000.0,2024-08-25 20:36:00,ZDF-DISB-2024-00316,Posted
PAY-2024-000317,PV-2024-1316,PFI Partner Escrow Account,5730000.0,2024-09-06 07:49:00,ZDF-DISB-2024-00317,Posted
PAY-2024-000318,PV-2024-1317,PFI Partner Escrow Account,6630000.0,2024-08-31 14:22:00,ZDF-DISB-2024-00318,Posted
PAY-2024-000319,PV-2024-1318,PFI Partner Escrow Account,5240000.0,2024-08-30 14:08:00,ZDF-DISB-2024-00319,Posted
PAY-2024-000320,PV-2024-1319,PFI Partner Escrow Account,550000.0,2024-08-30 07:14:00,ZDF-DISB-2024-00320,Posted
PAY-2024-000321,PV-2024-1320,PFI Partner Escrow Account,4550000.0,2024-08-19 12:45:00,ZDF-DISB-2024-00321,Posted
PAY-2024-000322,PV-2024-1321,PFI Partner Escrow Account,790000.0,2024-08-30 06:26:00,ZDF-DISB-2024-00322,Posted
PAY-2024-000323,PV-2024-1322,PFI Partner Escrow Account,3980000.0,2024-09-02 14:20:00,ZDF-DISB-2024-00323,Posted
PAY-2024-000324,PV-2024-1323,PFI Partner Escrow Account,5600000.0,2024-08-15 19:47:00,ZDF-DISB-2024-00324,Posted
PAY-2024-000325,PV-2024-1324,PFI Partner Escrow Account,2560000.0,2024-08-09 03:50:00,ZDF-DISB-2024-00325,Posted
PAY-2024-000326,PV-2024-1325,PFI Partner Escrow Account,5120000.0,2024-08-08 04:36:00,ZDF-DISB-2024-00326,Posted
PAY-2024-000327,PV-2024-1326,PFI Partner Escrow Account,1090000.0,2024-08-31 08:34:00,ZDF-DISB-2024-00327,Posted
PAY-2024-000328,PV-2024-1327,PFI Partner Escrow Account,3540000.0,2024-08-27 20:12:00,ZDF-DISB-2024-00328,Posted
PAY-2024-000329,PV-2024-1328,PFI Partner Escrow Account,4010000.0,2024-08-26 22:45:00,ZDF-DISB-2024-00329,Posted
PAY-2024-000330,PV-2024-1329,PFI Partner Escrow Account,4590000.0,2024-08-28 03:48:00,ZDF-DISB-2024-00330,Posted
PAY-2024-000331,PV-2024-1330,PFI Partner Escrow Account,4530000.0,2024-08-16 07:16:00,ZDF-DISB-2024-00331,Posted
PAY-2024-000332,PV-2024-1331,PFI Partner Escrow Account,490000.0,2024-08-17 10:37:00,ZDF-DISB-2024-00332,Posted
PAY-2024-000333,PV-2024-1332,PFI Partner Escrow Account,1880000.0,2024-08-20 13:32:00,ZDF-DISB-2024-00333,Posted
PAY-2024-000334,PV-2024-1333,PFI Partner Escrow Account,3210000.0,2024-08-20 18:14:00,ZDF-DISB-2024-00334,Posted
PAY-2024-000335,PV-2024-1334,PFI Partner Escrow Account,510000.0,2024-08-29 22:38:00,ZDF-DISB-2024-00335,Posted
PAY-2024-000336,PV-2024-1335,PFI Partner Escrow Account,6760000.0,2024-09-07 11:55:00,ZDF-DISB-2024-00336,Posted
PAY-2024-000337,PV-2024-1336,PFI Partner Escrow Account,3690000.0,2024-09-02 07:04:00,ZDF-DISB-2024-00337,Posted
PAY-2024-000338,PV-2024-1337,PFI Partner Escrow Account,7420000.0,2024-08-31 02:10:00,ZDF-DISB-2024-00338,Posted
PAY-2024-000339,PV-2024-1338,PFI Partner Escrow Account,1160000.0,2024-08-29 14:29:00,ZDF-DISB-2024-00339,Posted
PAY-2024-000340,PV-2024-1339,PFI Partner Escrow Account,5190000.0,2024-08-30 23:35:00,ZDF-DISB-2024-00340,Posted
PAY-2024-000341,PV-2024-1340,PFI Partner Escrow Account,4610000.0,2024-08-16 04:47:00,ZDF-DISB-2024-00341,Posted
PAY-2024-000342,PV-2024-1341,PFI Partner Escrow Account,1590000.0,2024-08-19 15:04:00,ZDF-DISB-2024-00342,Posted
PAY-2024-000343,PV-2024-1342,PFI Partner Escrow Account,5190000.0,2024-08-10 13:26:00,ZDF-DISB-2024-00343,Posted
PAY-2024-000344,PV-2024-1343,PFI Partner Escrow Account,5520000.0,2024-09-13 03:28:00,ZDF-DISB-2024-00344,Posted
PAY-2024-000345,PV-2024-1344,PFI Partner Escrow Account,3760000.0,2024-08-14 14:55:00,ZDF-DISB-2024-00345,Posted
PAY-2024-000346,PV-2024-1345,PFI Partner Escrow Account,4410000.0,2024-09-08 09:48:00,ZDF-DISB-2024-00346,Posted
PAY-2024-000347,PV-2024-1346,PFI Partner Escrow Account,1700000.0,2024-08-23 10:24:00,ZDF-DISB-2024-00347,Posted
PAY-2024-000348,PV-2024-1347,PFI Partner Escrow Account,1350000.0,2024-08-06 23:26:00,ZDF-DISB-2024-00348,Posted
PAY-2024-000349,PV-2024-1348,PFI Partner Escrow Account,7030000.0,2024-08-13 09:38:00,ZDF-DISB-2024-00349,Posted
PAY-2024-000350,PV-2024-1349,PFI Partner Escrow Account,1190000.0,2024-08-23 06:02:00,ZDF-DISB-2024-00350,Posted
PAY-2024-000351,PV-2024-1350,PFI Partner Escrow Account,6530000.0,2024-08-19 10:08:00,ZDF-DISB-2024-00351,Posted
PAY-2024-000352,PV-2024-1351,PFI Partner Escrow Account,2260000.0,2024-08-22 00:38:00,ZDF-DISB-2024-00352,Posted
PAY-2024-000353,PV-2024-1352,PFI Partner Escrow Account,4010000.0,2024-09-06 09:42:00,ZDF-DISB-2024-00353,Posted
PAY-2024-000354,PV-2024-1353,PFI Partner Escrow Account,1870000.0,2024-08-18 23:35:00,ZDF-DISB-2024-00354,Posted
PAY-2024-000355,PV-2024-1354,PFI Partner Escrow Account,4290000.0,2024-08-30 13:03:00,ZDF-DISB-2024-00355,Posted
PAY-2024-000356,PV-2024-1355,PFI Partner Escrow Account,6080000.0,2024-09-01 15:26:00,ZDF-DISB-2024-00356,Posted
PAY-2024-000357,PV-2024-1356,PFI Partner Escrow Account,2980000.0,2024-09-02 16:30:00,ZDF-DISB-2024-00357,Posted
PAY-2024-000358,PV-2024-1357,PFI Partner Escrow Account,3290000.0,2024-09-11 01:58:00,ZDF-DISB-2024-00358,Posted
PAY-2024-000359,PV-2024-1358,PFI Partner Escrow Account,7390000.0,2024-08-26 12:08:00,ZDF-DISB-2024-00359,Posted
PAY-2024-000360,PV-2024-1359,PFI Partner Escrow Account,7140000.0,2024-08-24 11:05:00,ZDF-DISB-2024-00360,Posted
PAY-2024-000361,PV-2024-1360,PFI Partner Escrow Account,1450000.0,2024-09-07 00:03:00,ZDF-DISB-2024-00361,Posted
PAY-2024-000362,PV-2024-1361,PFI Partner Escrow Account,930000.0,2024-08-16 05:12:00,ZDF-DISB-2024-00362,Posted
PAY-2024-000363,PV-2024-1362,PFI Partner Escrow Account,5020000.0,2024-08-15 10:19:00,ZDF-DISB-2024-00363,Posted
PAY-2024-000364,PV-2024-1363,PFI Partner Escrow Account,4580000.0,2024-09-01 16:58:00,ZDF-DISB-2024-00364,Posted
PAY-2024-000365,PV-2024-1364,PFI Partner Escrow Account,3090000.0,2024-09-02 09:49:00,ZDF-DISB-2024-00365,Posted
PAY-2024-000366,PV-2024-1365,PFI Partner Escrow Account,2760000.0,2024-09-03 11:19:00,ZDF-DISB-2024-00366,Posted
PAY-2024-000367,PV-2024-1366,PFI Partner Escrow Account,4270000.0,2024-08-25 20:51:00,ZDF-DISB-2024-00367,Posted
PAY-2024-000368,PV-2024-1367,PFI Partner Escrow Account,5820000.0,2024-08-17 18:02:00,ZDF-DISB-2024-00368,Posted
PAY-2024-000369,PV-2024-1368,PFI Partner Escrow Account,7260000.0,2024-08-20 07:59:00,ZDF-DISB-2024-00369,Posted
PAY-2024-000370,PV-2024-1369,PFI Partner Escrow Account,5050000.0,2024-08-18 09:14:00,ZDF-DISB-2024-00370,Posted
PAY-2024-000371,PV-2024-1370,PFI Partner Escrow Account,2030000.0,2024-09-05 09:21:00,ZDF-DISB-2024-00371,Posted
PAY-2024-000372,PV-2024-1371,PFI Partner Escrow Account,6910000.0,2024-08-17 04:50:00,ZDF-DISB-2024-00372,Posted
PAY-2024-000373,PV-2024-1372,PFI Partner Escrow Account,4530000.0,2024-08-26 12:33:00,ZDF-DISB-2024-00373,Posted
PAY-2024-000374,PV-2024-1373,PFI Partner Escrow Account,3400000.0,2024-08-21 18:53:00,ZDF-DISB-2024-00374,Posted
PAY-2024-000375,PV-2024-1374,PFI Partner Escrow Account,920000.0,2024-08-14 16:32:00,ZDF-DISB-2024-00375,Posted
PAY-2024-000376,PV-2024-1375,PFI Partner Escrow Account,4250000.0,2024-09-01 20:59:00,ZDF-DISB-2024-00376,Posted
PAY-2024-000377,PV-2024-1376,PFI Partner Escrow Account,7110000.0,2024-08-09 04:35:00,ZDF-DISB-2024-00377,Posted
PAY-2024-000378,PV-2024-1377,PFI Partner Escrow Account,1070000.0,2024-08-30 22:34:00,ZDF-DISB-2024-00378,Posted
PAY-2024-000379,PV-2024-1378,PFI Partner Escrow Account,6130000.0,2024-09-08 06:06:00,ZDF-DISB-2024-00379,Posted
PAY-2024-000380,PV-2024-1379,PFI Partner Escrow Account,1680000.0,2024-08-20 13:33:00,ZDF-DISB-2024-00380,Posted
PAY-2024-000381,PV-2024-1380,PFI Partner Escrow Account,1120000.0,2024-08-13 06:25:00,ZDF-DISB-2024-00381,Posted
PAY-2024-000382,PV-2024-1381,PFI Partner Escrow Account,1380000.0,2024-08-29 09:41:00,ZDF-DISB-2024-00382,Posted
PAY-2024-000383,PV-2024-1382,PFI Partner Escrow Account,3210000.0,2024-08-09 23:00:00,ZDF-DISB-2024-00383,Posted
PAY-2024-000384,PV-2024-1383,PFI Partner Escrow Account,2760000.0,2024-09-03 20:36:00,ZDF-DISB-2024-00384,Posted
PAY-2024-000385,PV-2024-1384,PFI Partner Escrow Account,3310000.0,2024-08-18 09:56:00,ZDF-DISB-2024-00385,Posted
PAY-2024-000386,PV-2024-1385,PFI Partner Escrow Account,5220000.0,2024-08-14 23:59:00,ZDF-DISB-2024-00386,Posted
PAY-2024-000387,PV-2024-1386,PFI Partner Escrow Account,560000.0,2024-08-11 19:01:00,ZDF-DISB-2024-00387,Posted
PAY-2024-000388,PV-2024-1387,PFI Partner Escrow Account,6830000.0,2024-08-21 16:36:00,ZDF-DISB-2024-00388,Posted
PAY-2024-000389,PV-2024-1388,PFI Partner Escrow Account,5680000.0,2024-08-26 16:08:00,ZDF-DISB-2024-00389,Posted
PAY-2024-000390,PV-2024-1389,PFI Partner Escrow Account,470000.0,2024-08-17 06:14:00,ZDF-DISB-2024-00390,Posted
PAY-2024-000391,PV-2024-1390,PFI Partner Escrow Account,5330000.0,2024-08-27 12:22:00,ZDF-DISB-2024-00391,Posted
PAY-2024-000392,PV-2024-1391,PFI Partner Escrow Account,3160000.0,2024-08-11 04:18:00,ZDF-DISB-2024-00392,Posted
PAY-2024-000393,PV-2024-1392,PFI Partner Escrow Account,7170000.0,2024-08-14 01:45:00,ZDF-DISB-2024-00393,Posted
PAY-2024-000394,PV-2024-1393,PFI Partner Escrow Account,7340000.0,2024-08-16 06:23:00,ZDF-DISB-2024-00394,Posted
PAY-2024-000395,PV-2024-1394,PFI Partner Escrow Account,7480000.0,2024-08-22 06:28:00,ZDF-DISB-2024-00395,Posted
PAY-2024-000396,PV-2024-1395,PFI Partner Escrow Account,6240000.0,2024-08-19 18:05:00,ZDF-DISB-2024-00396,Posted
PAY-2024-000397,PV-2024-1396,PFI Partner Escrow Account,570000.0,2024-08-28 06:55:00,ZDF-DISB-2024-00397,Posted
PAY-2024-000398,PV-2024-1397,PFI Partner Escrow Account,2610000.0,2024-08-24 03:46:00,ZDF-DISB-2024-00398,Posted
