approval_id,application_id,amount_approved,approved_by,approval_date,conditions
APR-2024-000250,APP-2024-000324,2890000.0,OFFICER_37,2024-08-25 07:45:00,Standard Credit Review Met
APR-2024-000251,APP-2024-000325,6100000.0,OFFICER_21,2024-08-28 11:15:00,Standard Credit Review Met
APR-2024-000252,APP-2024-000326,6210000.0,OFFICER_42,2024-08-27 11:04:00,Standard Credit Review Met
APR-2024-000253,APP-2024-000327,2800000.0,OFFICER_50,2024-08-20 00:24:00,Standard Credit Review Met
APR-2024-000254,APP-2024-000328,2790000.0,OFFICER_14,2024-08-19 08:47:00,Standard Credit Review Met
APR-2024-000255,APP-2024-000329,5230000.0,OFFICER_47,2024-08-11 23:42:00,Standard Credit Review Met
APR-2024-000256,APP-2024-000330,6690000.0,OFFICER_21,2024-08-12 01:22:00,Standard Credit Review Met
APR-2024-000257,APP-2024-000331,3630000.0,OFFICER_14,2024-08-27 15:40:00,Standard Credit Review Met
APR-2024-000258,APP-2024-000332,4280000.0,OFFICER_12,2024-08-07 09:12:00,Standard Credit Review Met
APR-2024-000259,APP-2024-000334,330000.0,OFFICER_28,2024-08-21 08:02:00,Standard Credit Review Met
APR-2024-000260,APP-2024-000335,4350000.0,OFFICER_27,2024-09-04 01:55:00,Standard Credit Review Met
APR-2024-000261,APP-2024-000336,590000.0,OFFICER_34,2024-09-04 11:27:00,Standard Credit Review Met
APR-2024-000262,APP-2024-000337,7460000.0,OFFICER_43,2024-08-13 15:44:00,Standard Credit Review Met
APR-2024-000263,APP-2024-000338,1260000.0,OFFICER_37,2024-08-29 02:46:00,Standard Credit Review Met
APR-2024-000264,APP-2024-000339,5530000.0,OFFICER_16,2024-09-03 05:34:00,Standard Credit Review Met
APR-2024-000265,APP-2024-000340,3290000.0,OFFICER_48,2024-08-20 21:18:00,Standard Credit Review Met
APR-2024-000266,APP-2024-000341,4090000.0,OFFICER_12,2024-08-15 22:28:00,Standard Credit Review Met
APR-2024-000267,APP-2024-000342,4910000.0,OFFICER_14,2024-08-22 13:17:00,Standard Credit Review Met
APR-2024-000268,APP-2024-000346,2590000.0,OFFICER_33,2024-08-10 07:49:00,Standard Credit Review Met
APR-2024-000269,APP-2024-000347,6030000.0,OFFICER_33,2024-08-28 01:38:00,Standard Credit Review Met
APR-2024-000270,APP-2024-000348,7070000.0,OFFICER_33,2024-08-25 02:36:00,Standard Credit Review Met
APR-2024-000271,APP-2024-000351,6310000.0,OFFICER_26,2024-08-19 16:24:00,Standard Credit Review Met
APR-2024-000272,APP-2024-000353,1270000.0,OFFICER_17,2024-08-15 22:58:00,Standard Credit Review Met
APR-2024-000273,APP-2024-000354,4380000.0,OFFICER_15,2024-09-06 02:28:00,Standard Credit Review Met
APR-2024-000274,APP-2024-000355,1110000.0,OFFICER_44,2024-09-01 11:45:00,Standard Credit Review Met
APR-2024-000275,APP-2024-000356,4120000.0,OFFICER_33,2024-09-02 09:54:00,Standard Credit Review Met
APR-2024-000276,APP-2024-000357,930000.0,OFFICER_41,2024-08-13 03:12:00,Standard Credit Review Met
APR-2024-000277,APP-2024-000358,1710000.0,OFFICER_45,2024-08-21 17:36:00,Standard Credit Review Met
APR-2024-000278,APP-2024-000359,530000.0,OFFICER_40,2024-08-28 02:04:00,Standard Credit Review Met
APR-2024-000279,APP-2024-000360,3260000.0,OFFICER_18,2024-08-17 13:52:00,Standard Credit Review Met
APR-2024-000280,APP-2024-000362,3330000.0,OFFICER_50,2024-09-01 16:22:00,Standard Credit Review Met
APR-2024-000281,APP-2024-000363,5510000.0,OFFICER_17,2024-08-08 04:27:00,Standard Credit Review Met
APR-2024-000282,APP-2024-000364,2700000.0,OFFICER_24,2024-08-12 09:10:00,Standard Credit Review Met
APR-2024-000283,APP-2024-000365,980000.0,OFFICER_22,2024-08-23 09:54:00,Standard Credit Review Met
APR-2024-000284,APP-2024-000367,5940000.0,OFFICER_47,2024-08-24 17:05:00,Standard Credit Review Met
APR-2024-000285,APP-2024-000368,4810000.0,OFFICER_46,2024-08-12 05:42:00,Standard Credit Review Met
APR-2024-000286,APP-2024-000369,2880000.0,OFFICER_23,2024-09-02 00:05:00,Standard Credit Review Met
APR-2024-000287,APP-2024-000370,1000000.0,OFFICER_50,2024-08-23 19:40:00,Standard Credit Review Met
APR-2024-000288,APP-2024-000371,1220000.0,OFFICER_35,2024-08-15 20:19:00,Standard Credit Review Met
APR-2024-000289,APP-2024-000372,6490000.0,OFFICER_38,2024-08-19 02:44:00,Standard Credit Review Met
APR-2024-000290,APP-2024-000374,6670000.0,OFFICER_35,2024-08-27 04:20:00,Standard Credit Review Met
APR-2024-000291,APP-2024-000375,4500000.0,OFFICER_30,2024-08-28 11:32:00,Standard Credit Review Met
APR-2024-000292,APP-2024-000376,4050000.0,OFFICER_19,2024-08-20 03:17:00,Standard Credit Review Met
APR-2024-000293,APP-2024-000377,1050000.0,OFFICER_25,2024-08-10 09:24:00,Standard Credit Review Met
APR-2024-000294,APP-2024-000378,2840000.0,OFFICER_22,2024-09-03 10:59:00,Standard Credit Review Met
APR-2024-000295,APP-2024-000380,7040000.0,OFFICER_35,2024-09-01 09:31:00,Standard Credit Review Met
APR-2024-000296,APP-2024-000381,2970000.0,OFFICER_13,2024-08-22 07:13:00,Standard Credit Review Met
APR-2024-000297,APP-2024-000382,5120000.0,OFFICER_28,2024-08-19 15:38:00,Standard Credit Review Met
APR-2024-000298,APP-2024-000383,5330000.0,OFFICER_33,2024-08-07 03:27:00,Standard Credit Review Met
APR-2024-000299,APP-2024-000385,6470000.0,OFFICER_28,2024-08-29 17:12:00,Standard Credit Review Met
APR-2024-000300,APP-2024-000386,3850000.0,OFFICER_49,2024-08-19 16:28:00,Standard Credit Review Met
APR-2024-000301,APP-2024-000387,1670000.0,OFFICER_31,2024-08-11 04:06:00,Standard Credit Review Met
APR-2024-000302,APP-2024-000389,1630000.0,OFFICER_12,2024-08-19 12:32:00,Standard Credit Review Met
APR-2024-000303,APP-2024-000390,2440000.0,OFFICER_39,2024-09-02 10:51:00,Standard Credit Review Met
APR-2024-000304,APP-2024-000391,5210000.0,OFFICER_20,2024-08-27 16:08:00,Standard Credit Review Met
APR-2024-000305,APP-2024-000392,1700000.0,OFFICER_42,2024-08-27 23:53:00,Standard Credit Review Met
APR-2024-000306,APP-2024-000393,5400000.0,OFFICER_40,2024-08-24 15:45:00,Standard Credit Review Met
APR-2024-000307,APP-2024-000394,2110000.0,OFFICER_47,2024-08-20 10:43:00,Standard Credit Review Met
APR-2024-000308,APP-2024-000395,2520000.0,OFFICER_48,2024-08-28 23:55:00,Standard Credit Review Met
APR-2024-000309,APP-2024-000396,4950000.0,OFFICER_13,2024-08-14 20:50:00,Standard Credit Review Met
APR-2024-000310,APP-2024-000398,6150000.0,OFFICER_25,2024-08-28 19:49:00,Standard Credit Review Met
APR-2024-000311,APP-2024-000399,6920000.0,OFFICER_38,2024-08-21 22:07:00,Standard Credit Review Met
APR-2024-000312,APP-2024-000403,4520000.0,OFFICER_30,2024-09-02 04:33:00,Standard Credit Review Met
APR-2024-000313,APP-2024-000404,3900000.0,OFFICER_44,2024-08-26 12:20:00,Standard Credit Review Met
APR-2024-000314,APP-2024-000405,3150000.0,OFFICER_49,2024-08-24 11:43:00,Standard Credit Review Met
APR-2024-000315,APP-2024-000406,2980000.0,OFFICER_24,2024-08-13 07:17:00,Standard Credit Review Met
APR-2024-000316,APP-2024-000410,1140000.0,OFFICER_34,2024-08-20 03:36:00,Standard Credit Review Met
APR-2024-000317,APP-2024-000411,5730000.0,OFFICER_12,2024-09-02 11:49:00,Standard Credit Review Met
APR-2024-000318,APP-2024-000412,6630000.0,OFFICER_40,2024-08-29 02:22:00,Standard Credit Review Met
APR-2024-000319,APP-2024-000414,5240000.0,OFFICER_25,2024-08-28 08:08:00,Standard Credit Review Met
APR-2024-000320,APP-2024-000415,550000.0,OFFICER_13,2024-08-27 16:14:00,Standard Credit Review Met
APR-2024-000321,APP-2024-000416,4550000.0,OFFICER_18,2024-08-17 10:45:00,Standard Credit Review Met
APR-2024-000322,APP-2024-000417,790000.0,OFFICER_40,2024-08-27 05:26:00,Standard Credit Review Met
APR-2024-000323,APP-2024-000418,3980000.0,OFFICER_15,2024-08-27 09:20:00,Standard Credit Review Met
APR-2024-000324,APP-2024-000419,5600000.0,OFFICER_36,2024-08-12 17:47:00,Standard Credit Review Met
APR-2024-000325,APP-2024-000420,2560000.0,OFFICER_28,2024-08-06 12:50:00,Standard Credit Review Met
APR-2024-000326,APP-2024-000421,5120000.0,OFFICER_31,2024-08-04 09:36:00,Standard Credit Review Met
APR-2024-000327,APP-2024-000422,1090000.0,OFFICER_18,2024-08-24 20:34:00,Standard Credit Review Met
APR-2024-000328,APP-2024-000423,3540000.0,OFFICER_20,2024-08-22 08:12:00,Standard Credit Review Met
APR-2024-000329,APP-2024-000424,4010000.0,OFFICER_31,2024-08-23 08:45:00,Standard Credit Review Met
APR-2024-000330,APP-2024-000425,4590000.0,OFFICER_49,2024-08-23 21:48:00,Standard Credit Review Met
APR-2024-000331,APP-2024-000429,4530000.0,OFFICER_38,2024-08-13 00:16:00,Standard Credit Review Met
APR-2024-000332,APP-2024-000430,490000.0,OFFICER_26,2024-08-13 09:37:00,Standard Credit Review Met
APR-2024-000333,APP-2024-000433,1880000.0,OFFICER_50,2024-08-16 21:32:00,Standard Credit Review Met
APR-2024-000334,APP-2024-000434,3210000.0,OFFICER_40,2024-08-16 19:14:00,Standard Credit Review Met
APR-2024-000335,APP-2024-000435,510000.0,OFFICER_45,2024-08-23 23:38:00,Standard Credit Review Met
APR-2024-000336,APP-2024-000438,6760000.0,OFFICER_38,2024-09-01 19:55:00,Standard Credit Review Met
APR-2024-000337,APP-2024-000439,3690000.0,OFFICER_13,2024-08-26 11:04:00,Standard Credit Review Met
APR-2024-000338,APP-2024-000441,7420000.0,OFFICER_38,2024-08-28 04:10:00,Standard Credit Review Met
APR-2024-000339,APP-2024-000444,1160000.0,OFFICER_36,2024-08-25 01:29:00,Standard Credit Review Met
APR-2024-000340,APP-2024-000445,5190000.0,OFFICER_11,2024-08-25 01:35:00,Standard Credit Review Met
APR-2024-000341,APP-2024-000446,4610000.0,OFFICER_12,2024-08-12 00:47:00,Standard Credit Review Met
APR-2024-000342,APP-2024-000447,1590000.0,OFFICER_14,2024-08-14 22:04:00,Standard Credit Review Met
APR-2024-000343,APP-2024-000448,5190000.0,OFFICER_36,2024-08-06 09:26:00,Standard Credit Review Met
APR-2024-000344,APP-2024-000449,5520000.0,OFFICER_15,2024-09-06 12:28:00,Standard Credit Review Met
APR-2024-000345,APP-2024-000450,3760000.0,OFFICER_21,2024-08-08 20:55:00,Standard Credit Review Met
APR-2024-000346,APP-2024-000452,4410000.0,OFFICER_39,2024-09-02 00:48:00,Standard Credit Review Met
APR-2024-000347,APP-2024-000453,1700000.0,OFFICER_39,2024-08-19 17:24:00,Standard Credit Review Met
APR-2024-000348,APP-2024-000455,1350000.0,OFFICER_25,2024-08-04 21:26:00,Standard Credit Review Met
APR-2024-000349,APP-2024-000456,7030000.0,OFFICER_48,2024-08-12 03:38:00,Standard Credit Review Met
APR-2024-000350,APP-2024-000457,1190000.0,OFFICER_24,2024-08-17 23:02:00,Standard Credit Review Met
APR-2024-000351,APP-2024-000458,6530000.0,OFFICER_24,2024-08-13 01:08:00,Standard Credit Review Met
APR-2024-000352,APP-2024-000459,2260000.0,OFFICER_25,2024-08-18 18:38:00,Standard Credit Review Met
APR-2024-000353,APP-2024-000460,4010000.0,OFFICER_36,2024-09-03 04:42:00,Standard Credit Review Met
APR-2024-000354,APP-2024-000461,1870000.0,OFFICER_50,2024-08-13 01:35:00,Standard Credit Review Met
APR-2024-000355,APP-2024-000462,4290000.0,OFFICER_43,2024-08-26 15:03:00,Standard Credit Review Met
APR-2024-000356,APP-2024-000463,6080000.0,OFFICER_34,2024-08-29 13:26:00,Standard Credit Review Met
APR-2024-000357,APP-2024-000464,2980000.0,OFFICER_29,2024-08-30 17:30:00,Standard Credit Review Met
APR-2024-000358,APP-2024-000465,3290000.0,OFFICER_36,2024-09-05 14:58:00,Standard Credit Review Met
APR-2024-000359,APP-2024-000466,7390000.0,OFFICER_26,2024-08-23 16:08:00,Standard Credit Review Met
APR-2024-000360,APP-2024-000467,7140000.0,OFFICER_15,2024-08-18 20:05:00,Standard Credit Review Met
APR-2024-000361,APP-2024-000468,1450000.0,OFFICER_48,2024-09-01 06:03:00,Standard Credit Review Met
APR-2024-000362,APP-2024-000469,930000.0,OFFICER_23,2024-08-12 02:12:00,Standard Credit Review Met
APR-2024-000363,APP-2024-000470,5020000.0,OFFICER_22,2024-08-12 10:19:00,Standard Credit Review Met
APR-2024-000364,APP-2024-000471,4580000.0,OFFICER_35,2024-08-29 15:58:00,Standard Credit Review Met
APR-2024-000365,APP-2024-000472,3090000.0,OFFICER_39,2024-08-26 10:49:00,Standard Credit Review Met
APR-2024-000366,APP-2024-000473,2760000.0,OFFICER_42,2024-08-28 11:19:00,Standard Credit Review Met
APR-2024-000367,APP-2024-000474,4270000.0,OFFICER_23,2024-08-22 03:51:00,Standard Credit Review Met
APR-2024-000368,APP-2024-000475,5820000.0,OFFICER_19,2024-08-16 13:02:00,Standard Credit Review Met
APR-2024-000369,APP-2024-000476,7260000.0,OFFICER_28,2024-08-17 17:59:00,Standard Credit Review Met
APR-2024-000370,APP-2024-000477,5050000.0,OFFICER_41,2024-08-12 10:14:00,Standard Credit Review Met
APR-2024-000371,APP-2024-000478,2030000.0,OFFICER_41,2024-08-30 21:21:00,Standard Credit Review Met
APR-2024-000372,APP-2024-000479,6910000.0,OFFICER_18,2024-08-10 23:50:00,Standard Credit Review Met
APR-2024-000373,APP-2024-000481,4530000.0,OFFICER_13,2024-08-24 01:33:00,Standard Credit Review Met
APR-2024-000374,APP-2024-000482,3400000.0,OFFICER_14,2024-08-19 04:53:00,Standard Credit Review Met
APR-2024-000375,APP-2024-000483,920000.0,OFFICER_13,2024-08-08 06:32:00,Standard Credit Review Met
APR-2024-000376,APP-2024-000484,4250000.0,OFFICER_41,2024-08-30 21:59:00,Standard Credit Review Met
APR-2024-000377,APP-2024-000485,7110000.0,OFFICER_11,2024-08-03 17:35:00,Standard Credit Review Met
APR-2024-000378,APP-2024-000486,1070000.0,OFFICER_42,2024-08-26 08:34:00,Standard Credit Review Met
APR-2024-000379,APP-2024-000487,6130000.0,OFFICER_19,2024-09-05 05:06:00,Standard Credit Review Met
APR-2024-000380,APP-2024-000488,1680000.0,OFFICER_27,2024-08-14 19:33:00,Standard Credit Review Met
APR-2024-000381,APP-2024-000489,1120000.0,OFFICER_24,2024-08-08 11:25:00,Standard Credit Review Met
APR-2024-000382,APP-2024-000490,1380000.0,OFFICER_15,2024-08-24 02:41:00,Standard Credit Review Met
APR-2024-000383,APP-2024-000492,3210000.0,OFFICER_41,2024-08-05 20:00:00,Standard Credit Review Met
APR-2024-000384,APP-2024-000493,2760000.0,OFFICER_12,2024-08-31 10:36:00,Standard Credit Review Met
APR-2024-000385,APP-2024-000494,3310000.0,OFFICER_27,2024-08-16 22:56:00,Standard Credit Review Met
APR-2024-000386,APP-2024-000495,5220000.0,OFFICER_46,2024-08-13 21:59:00,Standard Credit Review Met
APR-2024-000387,APP-2024-000496,560000.0,OFFICER_35,2024-08-10 10:01:00,Standard Credit Review Met
APR-2024-000388,APP-2024-000497,6830000.0,OFFICER_44,2024-08-18 05:36:00,Standard Credit Review Met
APR-2024-000389,APP-2024-000498,5680000.0,OFFICER_32,2024-08-23 23:08:00,Standard Credit Review Met
APR-2024-000390,APP-2024-000499,470000.0,OFFICER_48,2024-08-11 13:14:00,Standard Credit Review Met
APR-2024-000391,APP-2024-000502,5330000.0,OFFICER_37,2024-08-24 07:22:00,Standard Credit Review Met
APR-2024-000392,APP-2024-000504,3160000.0,OFFICER_15,2024-08-06 19:18:00,Standard Credit Review Met
APR-2024-000393,APP-2024-000505,7170000.0,OFFICER_34,2024-08-09 12:45:00,Standard Credit Review Met
APR-2024-000394,APP-2024-000507,7340000.0,OFFICER_18,2024-08-13 14:23:00,Standard Credit Review Met
APR-2024-000395,APP-2024-000508,7480000.0,OFFICER_42,2024-08-16 13:28:00,Standard Credit Review Met
APR-2024-000396,APP-2024-000509,6240000.0,OFFICER_15,2024-08-14 00:05:00,Standard Credit Review Met
APR-2024-000397,APP-2024-000510,570000.0,OFFICER_28,2024-08-22 10:55:00,Standard Credit Review Met
APR-2024-000398,APP-2024-000511,2610000.0,OFFICER_46,2024-08-18 02:46:00,Standard Credit Review Met
APR-2024-000399,APP-2024-000512,4670000.0,OFFICER_27,2024-08-10 21:24:00,Standard Credit Review Met
APR-2024-000400,APP-2024-000514,7350000.0,OFFICER_40,2024-08-12 13:17:00,Standard Credit Review Met
APR-2024-000401,APP-2024-000515,3380000.0,OFFICER_48,2024-08-21 08:15:00,Standard Credit Review Met
APR-2024-000402,APP-2024-000516,6190000.0,OFFICER_10,2024-08-13 14:06:00,Standard Credit Review Met
APR-2024-000403,APP-2024-000517,7470000.0,OFFICER_31,2024-08-20 19:24:00,Standard Credit Review Met
APR-2024-000404,APP-2024-000518,5840000.0,OFFICER_30,2024-09-02 20:38:00,Standard Credit Review Met
APR-2024-000405,APP-2024-000519,4140000.0,OFFICER_35,2024-08-27 06:30:00,Standard Credit Review Met
APR-2024-000406,APP-2024-000520,2150000.0,OFFICER_46,2024-08-19 23:44:00,Standard Credit Review Met
APR-2024-000407,APP-2024-000521,5070000.0,OFFICER_17,2024-08-18 12:17:00,Standard Credit Review Met
APR-2024-000408,APP-2024-000522,1470000.0,OFFICER_11,2024-08-17 18:34:00,Standard Credit Review Met
APR-2024-000409,APP-2024-000523,2380000.0,OFFICER_36,2024-08-26 06:28:00,Standard Credit Review Met
APR-2024-000410,APP-2024-000525,4300000.0,OFFICER_14,2024-08-17 21:09:00,Standard Credit Review Met
APR-2024-000411,APP-2024-000526,3880000.0,OFFICER_42,2024-08-30 15:37:00,Standard Credit Review Met
APR-2024-000412,APP-2024-000527,7500000.0,OFFICER_48,2024-08-28 01:50:00,Standard Credit Review Met
APR-2024-000413,APP-2024-000528,3110000.0,OFFICER_20,2024-08-11 07:42:00,Standard Credit Review Met
APR-2024-000414,APP-2024-000530,7440000.0,OFFICER_16,2024-08-29 12:48:00,Standard Credit Review Met
APR-2024-000415,APP-2024-000531,4250000.0,OFFICER_45,2024-08-14 08:14:00,Standard Credit Review Met
APR-2024-000416,APP-2024-000532,480000.0,OFFICER_35,2024-08-30 18:14:00,Standard Credit Review Met
APR-2024-000417,APP-2024-000535,510000.0,OFFICER_19,2024-08-07 09:26:00,Standard Credit Review Met
APR-2024-000418,APP-2024-000536,5800000.0,OFFICER_40,2024-08-20 10:29:00,Standard Credit Review Met
APR-2024-000419,APP-2024-000537,2040000.0,OFFICER_14,2024-08-23 03:28:00,Standard Credit Review Met
APR-2024-000420,APP-2024-000541,7320000.0,OFFICER_45,2024-08-24 05:35:00,Standard Credit Review Met
APR-2024-000421,APP-2024-000542,4500000.0,OFFICER_21,2024-08-19 07:51:00,Standard Credit Review Met
APR-2024-000422,APP-2024-000543,3810000.0,OFFICER_38,2024-08-18 00:47:00,Standard Credit Review Met
APR-2024-000423,APP-2024-000544,1810000.0,OFFICER_27,2024-08-19 12:00:00,Standard Credit Review Met
APR-2024-000424,APP-2024-000545,2260000.0,OFFICER_33,2024-08-23 03:51:00,Standard Credit Review Met
APR-2024-000425,APP-2024-000546,6300000.0,OFFICER_43,2024-08-16 14:07:00,Standard Credit Review Met
APR-2024-000426,APP-2024-000547,3700000.0,OFFICER_32,2024-08-23 12:39:00,Standard Credit Review Met
APR-2024-000427,APP-2024-000549,5510000.0,OFFICER_18,2024-08-30 21:45:00,Standard Credit Review Met
APR-2024-000428,APP-2024-000550,5670000.0,OFFICER_33,2024-08-08 07:19:00,Standard Credit Review Met
APR-2024-000429,APP-2024-000551,7140000.0,OFFICER_46,2024-08-21 12:26:00,Standard Credit Review Met
APR-2024-000430,APP-2024-000552,3560000.0,OFFICER_21,2024-08-24 05:31:00,Standard Credit Review Met
APR-2024-000431,APP-2024-000554,5610000.0,OFFICER_32,2024-08-08 10:53:00,Standard Credit Review Met
APR-2024-000432,APP-2024-000556,420000.0,OFFICER_41,2024-08-26 16:41:00,Standard Credit Review Met
APR-2024-000433,APP-2024-000557,5300000.0,OFFICER_46,2024-08-26 14:31:00,Standard Credit Review Met
APR-2024-000434,APP-2024-000558,6390000.0,OFFICER_24,2024-09-01 07:18:00,Standard Credit Review Met
APR-2024-000435,APP-2024-000560,1680000.0,OFFICER_42,2024-08-29 23:49:00,Standard Credit Review Met
APR-2024-000436,APP-2024-000562,6570000.0,OFFICER_44,2024-09-05 11:34:00,Standard Credit Review Met
APR-2024-000437,APP-2024-000563,2800000.0,OFFICER_29,2024-08-19 03:47:00,Standard Credit Review Met
APR-2024-000438,APP-2024-000564,3940000.0,OFFICER_17,2024-08-24 08:22:00,Standard Credit Review Met
APR-2024-000439,APP-2024-000566,4360000.0,OFFICER_20,2024-09-05 22:39:00,Standard Credit Review Met
APR-2024-000440,APP-2024-000567,7000000.0,OFFICER_46,2024-08-07 06:52:00,Standard Credit Review Met
APR-2024-000441,APP-2024-000568,4270000.0,OFFICER_30,2024-08-22 08:38:00,Standard Credit Review Met
APR-2024-000442,APP-2024-000569,1790000.0,OFFICER_18,2024-08-13 18:17:00,Standard Credit Review Met
APR-2024-000443,APP-2024-000570,4140000.0,OFFICER_18,2024-08-06 08:55:00,Standard Credit Review Met
APR-2024-000444,APP-2024-000571,7380000.0,OFFICER_41,2024-08-13 22:20:00,Standard Credit Review Met
APR-2024-000445,APP-2024-000574,3530000.0,OFFICER_33,2024-08-27 02:25:00,Standard Credit Review Met
APR-2024-000446,APP-2024-000575,2790000.0,OFFICER_39,2024-08-19 10:37:00,Standard Credit Review Met
APR-2024-000447,APP-2024-000577,4460000.0,OFFICER_27,2024-08-22 06:27:00,Standard Credit Review Met
APR-2024-000448,APP-2024-000578,2520000.0,OFFICER_46,2024-08-31 09:21:00,Standard Credit Review Met
APR-2024-000449,APP-2024-000579,4110000.0,OFFICER_12,2024-08-28 10:57:00,Standard Credit Review Met
APR-2024-000450,APP-2024-000580,5950000.0,OFFICER_38,2024-08-25 14:01:00,Standard Credit Review Met
